"MLocID","StationDes","Lat_DD","Long_DD","AU_ID","MonLocType","Period","OWRD_Basin","data_period_start","data_period_end","IR_category","total_violations","max_violations_3yr","max_3yr_results_in_crit_period","total_spawn_violations","max_spawn_violations_3yr"
"WWNF-079","Elk.15D.4_WT",45.06312008,-117.0231298,"OR_WS_170502010608_05_103109","River/Stream","Year round","Powder",2009-07-07,2010-10-26,"Cat5",102,102,178,NA,NA
"WWNF-080","Elk.26B.2_LTWT",45.67066265,-117.190704,"OR_WS_170601060502_02_103542","River/Stream","Year round","Grande Ronde",2008-07-21,2015-07-11,"Cat5",84,55,272,NA,NA
"WWNF-085","Geiser.83G.4_WT",44.68759016,-118.3860273,"OR_WS_170502020101_05_103112","River/Stream","Year round","Powder",2008-07-09,2008-10-15,"Cat2",0,0,84,NA,NA
"WWNF-091","Granite.93C.3_LTWT",44.81988534,-118.4153196,"OR_WS_170702020201_05_102092","River/Stream","Year round","John Day",2016-06-14,2016-10-16,"Cat5",67,67,92,NA,NA
"WWNF-092","Granite.93C.5_WT",44.85471358,-118.3916187,"OR_WS_170702020201_05_102092","River/Stream","Year round","John Day",2016-06-14,2017-10-04,"Cat2",0,0,184,NA,NA
"WWNF-093","Green.83G.1_WT",44.68535818,-118.4654239,"OR_WS_170502020101_05_103112","River/Stream","Year round","Powder",2008-07-10,2008-10-15,"Cat2",0,0,83,NA,NA
"WWNF-096","Grouse.09F.2_WT",45.20302218,-116.9664721,"OR_WS_170601020202_02_103392","River/Stream","Year round","Grande Ronde",2013-05-23,2016-07-08,"Cat5",248,164,229,NA,NA
"WWNF-096","Grouse.09F.2_WT",45.20302218,-116.9664721,"OR_WS_170601020202_02_103392","River/Stream","Spawn","Grande Ronde",2013-05-23,2016-06-13,"Cat5",NA,NA,NA,23,19
"WWNF-098","Horse.02G.1_WT",45.97601595,-116.9881372,"OR_WS_170601060605_02_103569","River/Stream","Year round","Grande Ronde",2015-06-15,2017-09-22,"Cat5",53,53,268,NA,NA
"WWNF-099","Indian.18H.1_LTWT",45.01732711,-118.1551894,"OR_WS_170502030503_05_103178","River/Stream","Year round","Powder",2013-06-20,2016-07-05,"Cat5",156,108,270,NA,NA
"WWNF-100","Indian.18H.2_WT",45.00810019,-118.1488625,"OR_WS_170502030503_05_103178","River/Stream","Year round","Powder",2015-06-25,2015-10-04,"Cat5",24,24,92,NA,NA
"WWNF-101","Indian.18H.3_WT",44.99912171,-118.1527903,"OR_WS_170502030503_05_103178","River/Stream","Year round","Powder",2014-07-08,2015-10-02,"Cat5",8,8,163,NA,NA
"WWNF-102","Indian.18H.4_WT",44.9989796,-118.1636115,"OR_WS_170502030503_05_103178","River/Stream","Year round","Powder",2014-07-09,2015-10-02,"Cat5",5,5,162,NA,NA
"WWNF-105","Lake.20D.1.5_WT",44.76417701,-118.1031356,"OR_WS_170502030105_05_103155","River/Stream","Year round","Powder",2015-06-16,2015-09-09,"Cat5",80,80,71,NA,NA
"WWNF-106","Lake.20D.1.75_WT",44.77187458,-118.0997518,"OR_WS_170502030105_05_103155","River/Stream","Year round","Powder",2014-07-09,2015-09-09,"Cat5",114,114,140,NA,NA
"WWNF-107","Lake.20D.1_LTWT",44.74961177,-118.1077323,"OR_WS_170502030105_05_103155","River/Stream","Year round","Powder",2014-06-23,2016-10-23,"Cat5",211,211,276,NA,NA
"WWNF-108","Lake.20D.2_WT",44.77811609,-118.0865232,"OR_WS_170502030105_05_103155","River/Stream","Year round","Powder",2014-07-09,2016-10-23,"Cat5",147,147,268,NA,NA
"WWNF-110","LakeFk.15C.7N_WT",45.04495836,-117.0598079,"OR_WS_170502010608_05_103109","River/Stream","Year round","Powder",2010-07-07,2010-10-25,"Cat5",64,64,86,NA,NA
"WWNF-111","Lick.07Q.1_LTWT",45.19603377,-117.0272934,"OR_WS_170601020302_02_103398","River/Stream","Year round","Grande Ronde",2011-07-05,2015-10-11,"Cat5",366,202,184,NA,NA
"WWNF-112","Lick.07Q.2_WT",45.17189916,-117.0354094,"OR_WS_170601020302_02_103398","River/Stream","Year round","Grande Ronde",2017-06-06,2017-10-02,"Cat5",73,73,92,NA,NA
"WWNF-113","Lick.07Q.3_WT",45.13028304,-117.0847287,"OR_WS_170601020302_02_103398","River/Stream","Year round","Grande Ronde",2017-07-19,2017-10-10,"Cat5",22,22,74,NA,NA
"WWNF-114","Lick.07Q.4_WT",45.17786053,-117.0377199,"OR_WS_170601020302_02_103398","River/Stream","Year round","Grande Ronde",2017-07-06,2017-10-10,"Cat5",74,74,87,NA,NA
"WWNF-116","Little_Fly_Creek_L29_LTWT",45.06415228,-118.5024111,"OR_WS_170601040106_02_103427","River/Stream","Year round","Grande Ronde",2012-05-22,2015-07-11,"Cat5",154,138,250,NA,NA
"WWNF-116","Little_Fly_Creek_L29_LTWT",45.06415228,-118.5024111,"OR_WS_170601040106_02_103427","River/Stream","Spawn","Grande Ronde",2012-05-22,2015-06-15,"Cat5",NA,NA,NA,12,12
"WWNF-117","Little_Indian_Creek_L103_LTWT",45.39152915,-117.7979478,"OR_WS_170601040901_02_103469","River/Stream","Year round","Grande Ronde",2012-05-29,2015-07-30,"Cat5",139,129,252,NA,NA
"WWNF-117","Little_Indian_Creek_L103_LTWT",45.39152915,-117.7979478,"OR_WS_170601040901_02_103469","River/Stream","Spawn","Grande Ronde",2012-05-29,2015-06-15,"Cat5",NA,NA,NA,16,16
"WWNF-118","LittleDean.20N.1_WT",44.65421382,-118.0530741,"OR_WS_170502030106_05_103156","River/Stream","Year round","Powder",2015-05-15,2017-10-11,"Cat2",0,0,270,NA,NA
"WWNF-120","Lookout_Creek_L47_LTWT",45.09139713,-118.5329022,"OR_WS_170601040106_02_103427","River/Stream","Year round","Grande Ronde",2012-05-22,2015-09-04,"Cat5",258,182,166,NA,NA
"WWNF-123","Meadow.15J.2_WT",44.9963625,-117.1702204,"OR_WS_170502010603_05_103104","River/Stream","Year round","Powder",2009-07-09,2010-10-24,"Cat5",25,25,176,NA,NA
"WWNF-124","Meadow.15J.3_LTWT",45.00380972,-117.1710551,"OR_WS_170502010603_05_103104","River/Stream","Year round","Powder",2014-06-18,2016-10-16,"Cat5",46,46,225,NA,NA
"WWNF-128","MF_Catherine_Creek _L37_LTWT",45.15199492,-117.6169389,"OR_WS_170601040501_02_103449","River/Stream","Year round","Grande Ronde",2012-06-06,2015-11-09,"Cat5",232,186,261,NA,NA
"WWNF-129","MFBR.21B.1_WT",44.5135815,-118.2852717,"OR_WS_170502020107_05_103118","River/Stream","Year round","Powder",2008-07-08,2008-10-16,"Cat2",0,0,85,NA,NA
"WWNF-130","MiddleWillow.23C.1_WT",44.28868026,-118.1132764,"OR_WS_170501190101_05_103080","River/Stream","Year round","Malheur",2008-07-07,2008-10-13,"Cat2",0,0,86,NA,NA
"WWNF-131","Mud.24I.1_WT",45.72134367,-117.3428081,"OR_WS_170601060203_02_103522","River/Stream","Year round","Grande Ronde",2011-07-04,2017-09-10,"Cat2",0,0,277,NA,NA
"WWNF-132","NF_Catherine_Creek_L92_LTWT",45.21395679,-117.6139525,"OR_WS_170601040501_02_103449","River/Stream","Year round","Grande Ronde",2013-06-24,2015-09-14,"Cat5",211,211,260,NA,NA
"WWNF-134","NFAnthony.18G.1.5_WT",45.04714162,-118.1447216,"OR_WS_170502030504_05_103179","River/Stream","Year round","Powder",2014-07-09,2015-10-04,"Cat5",111,111,162,NA,NA
"WWNF-135","NFAnthony.18G.1_WT",45.04509163,-118.1329169,"OR_WS_170502030504_05_103179","River/Stream","Year round","Powder",2013-06-20,2016-07-07,"Cat5",287,199,268,NA,NA
"WWNF-136","NFAnthony.18G.3_WT",45.04434048,-118.1960046,"OR_WS_170502030504_05_103179","River/Stream","Year round","Powder",2014-07-09,2015-10-04,"Cat5",24,24,162,NA,NA
"WWNF-140","NFBR.83E.3_LTWT",44.66830579,-118.3766838,"OR_WS_170502020103_05_103114","River/Stream","Year round","Powder",2012-06-27,2016-10-12,"Cat5",248,152,255,NA,NA
"WWNF-141","NFBR.83G.4_WT",44.68423147,-118.4571213,"OR_WS_170502020101_05_103112","River/Stream","Year round","Powder",2008-07-10,2008-10-13,"Cat2",0,0,83,NA,NA
"WWNF-142","NFDry.09L.1_WT",45.13781743,-116.8642188,"OR_WS_170601020104_02_103388","River/Stream","Year round","Grande Ronde",2008-06-19,2009-10-05,"Cat5",118,118,161,NA,NA
"WWNF-144","NFJD.94I.6_LTWT",44.9146798,-118.2973935,"OR_WS_170702020101_05_102087","River/Stream","Year round","John Day",2016-06-21,2016-10-15,"Cat5",58,58,92,NA,NA
"WWNF-145","NFWolf.18C.1_WT",45.10296351,-118.1056492,"OR_WS_170502030601_05_103181","River/Stream","Year round","Powder",2013-06-20,2016-07-11,"Cat5",418,265,277,NA,NA
"WWNF-146","NPowder.18L.2_WT",44.98546442,-118.0883943,"OR_WS_170502030502_05_103177","River/Stream","Year round","Powder",2015-06-03,2016-10-31,"Cat2",0,0,184,NA,NA
"WWNF-147","NPowder.18L.3.5_WT",44.9139095,-118.1405504,"OR_WS_170502030501_05_103176","River/Stream","Year round","Powder",2014-07-16,2014-09-17,"Cat2",0,0,64,NA,NA
"WWNF-148","NPowder.18L.4.5_WT",44.89672565,-118.184871,"OR_WS_170502030501_05_103176","River/Stream","Year round","Powder",2014-07-16,2014-09-17,"Cat5",30,30,64,NA,NA
"WWNF-149","NPowder.18L.6_WT",44.89041192,-118.1974428,"OR_WS_170502030501_05_103176","River/Stream","Year round","Powder",2014-07-16,2014-09-17,"Cat5",29,29,64,NA,NA
"WWNF-150","NPowder.18L.7_WT",44.88527199,-118.2044474,"OR_WS_170502030501_05_103176","River/Stream","Year round","Powder",2014-07-16,2014-09-17,"Cat5",23,23,64,NA,NA
"WWNF-151","NTrail.94F.1_WT",44.96565124,-118.35633,"OR_WS_170702020102_05_102088","River/Stream","Year round","John Day",2016-06-21,2016-10-16,"Cat5",33,33,92,NA,NA
"WWNF-152","Olive.93L.1_WT",44.73791766,-118.468313,"OR_WS_170702020203_05_102094","River/Stream","Year round","John Day",2016-06-14,2017-10-05,"Cat5",168,122,184,NA,NA
"WWNF-153","Olive.93L.2_WT",44.731134,-118.4698816,"OR_WS_170702020203_05_102094","River/Stream","Year round","John Day",2008-07-11,2008-10-15,"Cat5",15,15,82,NA,NA
"WWNF-154","Onion.94G.1_WT",44.8999655,-118.3963862,"OR_WS_170702020103_05_102089","River/Stream","Year round","John Day",2016-06-21,2017-10-05,"Cat5",96,96,184,NA,NA
"WWNF-155","Peavine.26M.2_LTWT",45.73641756,-117.0846521,"OR_WS_170601060407_02_103539","River/Stream","Year round","Grande Ronde",2008-07-21,2008-10-07,"Cat5",3,3,72,NA,NA
"WWNF-158","Pole_Creek_L65b_LTWT",45.10753478,-117.5601922,"OR_WS_170601040502_02_103450","River/Stream","Year round","Grande Ronde",2012-05-30,2015-09-16,"Cat5",270,217,241,NA,NA
"WWNF-159","Prong_Creek_L106_LTWT",45.10223097,-117.5690189,"OR_WS_170601040502_02_103450","River/Stream","Year round","Grande Ronde",2012-05-30,2015-09-16,"Cat5",340,260,241,NA,NA
"WWNF-160","Salt.07R.2_LTWT",45.18817197,-117.0476659,"OR_WS_170601020301_02_103397","River/Stream","Year round","Grande Ronde",2010-07-15,2015-07-11,"Cat5",82,79,277,NA,NA
"WWNF-161","SF_Catherine_Creek_L65a_LTWT",45.10699545,-117.5599098,"OR_WS_170601040502_02_103450","River/Stream","Year round","Grande Ronde",2012-05-30,2015-09-16,"Cat5",241,194,241,NA,NA
"WWNF-163","SFBeaver.93M.1_WT",44.7642312,-118.4252217,"OR_WS_170702020203_05_102094","River/Stream","Year round","John Day",2008-07-11,2017-06-30,"Cat5",174,90,82,NA,NA
"WWNF-164","SFBR.21E.1_LTWT",44.40902408,-118.2932266,"OR_WS_170502020202_05_103121","River/Stream","Year round","Powder",2008-07-08,2016-10-26,"Cat2",0,0,276,NA,NA
"WWNF-165","SFBR.21G.2_WT",44.39119214,-118.335181,"OR_WS_170502020201_05_103120","River/Stream","Year round","Powder",2014-06-12,2016-10-26,"Cat2",0,0,276,NA,NA
"WWNF-167","Silver.20H.1.25_WT",44.80972203,-118.2131374,"OR_WS_170502030101_05_103151","River/Stream","Year round","Powder",2014-07-09,2015-10-12,"Cat5",137,137,162,NA,NA
"WWNF-168","Silver.20H.1.5_WT",44.82017176,-118.2360071,"OR_WS_170502030101_05_103151","River/Stream","Year round","Powder",2014-07-09,2015-10-12,"Cat5",77,77,162,NA,NA
"WWNF-169","Silver.20H.1_LTWT",44.80851061,-118.2101096,"OR_WS_170502030101_05_103151","River/Stream","Year round","Powder",2013-07-26,2016-10-11,"Cat2",0,0,185,NA,NA
"WWNF-170","Silver.20H.2_WT",44.85275023,-118.2663642,"OR_WS_170502030101_05_103151","River/Stream","Year round","Powder",2014-07-09,2016-10-11,"Cat5",24,24,268,NA,NA
"WWNF-171","Sled.24I.1_WT",45.74031735,-117.3185923,"OR_WS_170601060203_02_103522","River/Stream","Year round","Grande Ronde",2011-07-04,2017-07-06,"Cat5",66,54,277,NA,NA
"WWNF-173","Snow.83G.1_LTWT",44.68414107,-118.4573808,"OR_WS_170502020101_05_103112","River/Stream","Year round","Powder",2008-07-10,2016-10-12,"Cat2",0,0,276,NA,NA
"WWNF-174","STrail.94F.1_WT",44.93574149,-118.3623322,"OR_WS_170702020102_05_102088","River/Stream","Year round","John Day",2016-06-21,2016-10-16,"Cat5",74,74,92,NA,NA
"WWNF-176","Summit.14C.2_WT",44.88344798,-117.1915822,"OR_WS_170502031007_05_103210","River/Stream","Year round","Powder",2011-07-13,2012-10-11,"Cat2",0,0,163,NA,NA
"WWNF-177","Summit.14C.4_WT",44.94026844,-117.2233452,"OR_WS_170502031007_05_103210","River/Stream","Year round","Powder",2011-07-13,2012-10-05,"Cat2",0,0,163,NA,NA
"WWNF-181","Trail.15J.1_WT",44.99314982,-117.1444474,"OR_WS_170502010603_05_103104","River/Stream","Year round","Powder",2009-07-09,2010-10-24,"Cat5",87,87,176,NA,NA
"WWNF-183","Trout.83D.3_WT",44.65347058,-118.1981696,"OR_WS_170502020104_05_103115","River/Stream","Year round","Powder",2017-07-01,2017-10-09,"Cat5",43,43,92,NA,NA
"WWNF-187","UnTrib.20N.1_WT",44.64992615,-117.990923,"OR_WS_170502030201_05_103157","River/Stream","Year round","Powder",2015-06-18,2015-10-14,"Cat2",0,0,92,NA,NA
"WWNF-188","UnTrib.20N.2_WT",44.6473311,-117.9915404,"OR_WS_170502030201_05_103157","River/Stream","Year round","Powder",2015-06-18,2016-10-27,"Cat2",0,0,184,NA,NA
"WWNF-189","Waucup_Creek_L51_LTWT",45.29195715,-118.6195454,"OR_WS_170601040201_02_103431","River/Stream","Year round","Grande Ronde",2012-05-22,2015-09-24,"Cat5",338,265,241,NA,NA
"WWNF-189","Waucup_Creek_L51_LTWT",45.29195715,-118.6195454,"OR_WS_170601040201_02_103431","River/Stream","Spawn","Grande Ronde",2012-05-22,2015-06-15,"Cat5",NA,NA,NA,77,65
"WWNF-190","West_Chicken_Creek_L26_LTWT",45.05478053,-118.4031318,"OR_WS_170601040104_02_103425","River/Stream","Year round","Grande Ronde",2012-05-22,2015-09-01,"Cat5",282,222,252,NA,NA
"WWNF-190","West_Chicken_Creek_L26_LTWT",45.05478053,-118.4031318,"OR_WS_170601040104_02_103425","River/Stream","Spawn","Grande Ronde",2012-05-22,2015-06-15,"Cat5",NA,NA,NA,26,26
"WWNF-191","West_Eagle_Creek_L69_WT",45.0222756,-117.4584364,"OR_WS_170502031002_05_103205","River/Stream","Year round","Powder",2017-07-04,2017-09-27,"Cat5",75,75,86,NA,NA
"WWNF-192","WestCamp.27C.1_WT",44.34638592,-118.1938748,"OR_WS_170502020301_05_103123","River/Stream","Year round","Powder",2008-07-08,2016-10-26,"Cat2",0,0,92,NA,NA
"WWNF-193","WestEagle.14J.3_WT",45.07153924,-117.4745902,"OR_WS_170502031002_05_103205","River/Stream","Year round","Powder",2017-07-04,2017-09-26,"Cat5",72,72,85,NA,NA
"WWNF-194","WestEagle.14J.4_WT",45.09240869,-117.4783233,"OR_WS_170502031002_05_103205","River/Stream","Year round","Powder",2011-07-27,2011-10-02,"Cat5",39,39,66,NA,NA
"WWNF-195","WF_Beaver_Creek_L55_LTWT",45.15307947,-118.218016,"OR_WS_170601040301_02_103437","River/Stream","Year round","Grande Ronde",2012-05-31,2015-09-27,"Cat5",7,7,269,NA,NA
"WWNF-196","WFBR_83H.1_WT",44.54009584,-118.2470582,"OR_WS_170502020106_05_103117","River/Stream","Year round","Powder",2008-07-08,2008-10-16,"Cat2",0,0,85,NA,NA
"WWNF-197","WFClear.18B.1_WT",45.10423689,-118.0663683,"OR_WS_170502030601_05_103181","River/Stream","Year round","Powder",2014-06-12,2017-09-26,"Cat5",325,251,272,NA,NA
"WWNF-198","Wolf.18C.1_LTWT",45.09548308,-118.0748696,"OR_WS_170502030601_05_103181","River/Stream","Year round","Powder",2013-06-13,2016-09-07,"Cat5",279,202,185,NA,NA
"WWNF-199","Wolf.18C.3_LTWT",45.0776346,-118.1482127,"OR_WS_170502030601_05_103181","River/Stream","Year round","Powder",2013-06-20,2016-07-08,"Cat5",321,210,262,NA,NA
"WWNF-220","Eagle_14K.8",45.06572,-117.407,"OR_WS_170502031001_05_103204","River/Stream","Year round","Powder",2015-07-07,2015-10-25,"Cat5",68,68,86,NA,NA
"WWNF-242","NFAnthony_18G.2",45.04611,-118.18067,"OR_WS_170502030504_05_103179","River/Stream","Year round","Powder",2013-07-29,2013-10-21,"Cat5",39,39,64,NA,NA
"11504115","WOOD RIVER NEAR KLAMATH AGENCY, OR",42.5815556,-121.9417028,"OR_WS_180102030309_05_107104","River/Stream","Year round","Klamath",2013-08-07,2017-05-29,"Cat2",0,0,277,NA,NA
"14092500","DESCHUTES RIVER NEAR MADRAS, OR",44.7259523,-121.2469939,"OR_WS_170703060304_05_102508","River/Stream","Year round","Deschutes",2008-01-07,2017-12-31,"Cat2",0,0,277,NA,NA
"14138720","BULL RUN RIVER AT LOWER FLUME NR BRIGHTWOOD, OR",45.4709515,-121.8653567,"OR_WS_170800010502_11_103647","River/Stream","Year round","Sandy",2008-01-07,2017-12-31,"Cat2",0,0,277,NA,NA
"14138870","FIR CREEK NEAR BRIGHTWOOD, OR",45.4801189,-122.0256385,"OR_WS_170800010503_11_103648","River/Stream","Year round","Sandy",2008-01-07,2017-12-31,"Cat5",10,10,277,NA,NA
"14145500","MF WILLAMETTE RIVER ABV SALT CRK, NEAR OAKRIDGE,OR",43.7209566,-122.4378256,"OR_WS_170900010505_02_104202","River/Stream","Year round","Willamette",2008-10-09,2017-12-31,"Cat5",144,111,276,NA,NA
"14158798","SMITH RIVER ABV TRAIL BRDG RESV NR BELKNAP SPRINGS",44.2898889,-122.0485833,"OR_WS_170900040203_02_104307","River/Stream","Year round","Willamette",2017-08-16,2017-12-31,"Cat5",32,32,46,NA,NA
"14184100","NORTH SANTIAM R AT GREENS BRIDGE, NR JEFFERSON, OR",44.7078998,-122.9728698,"OR_WS_170900050604_02_104362","River/Stream","Year round","Willamette",2009-06-07,2016-06-18,"Cat5",847,344,276,NA,NA
"14185900","QUARTZVILLE CREEK NEAR CASCADIA, OR",44.5401236,-122.4359155,"OR_WS_170900060305_02_104379","River/Stream","Year round","Willamette",2008-10-29,2016-07-09,"Cat5",564,228,277,NA,NA
"14211499","KELLEY CREEK AT SE 159TH DRIVE AT PORTLAND, OR",45.4767869,-122.4984239,"OR_WS_170900120101_02_104550","River/Stream","Year round","Willamette",2008-01-07,2017-09-20,"Cat5",411,205,203,NA,NA
"14211499","KELLEY CREEK AT SE 159TH DRIVE AT PORTLAND, OR",45.4767869,-122.4984239,"OR_WS_170900120101_02_104550","River/Stream","Spawn","Willamette",2008-01-07,2017-05-02,"Cat5",NA,NA,NA,183,125
"14211542","CRYSTAL SPRINGS CREEK AT BYBEE ST, PORTLAND, OR",45.4740079,-122.6420388,"OR_WS_170900120103_02_104552","River/Stream","Year round","Willamette",2008-01-07,2012-02-29,"Cat5",482,257,276,NA,NA
"14211542","CRYSTAL SPRINGS CREEK AT BYBEE ST, PORTLAND, OR",45.4740079,-122.6420388,"OR_WS_170900120103_02_104552","River/Stream","Spawn","Willamette",2008-01-07,2013-10-16,"Cat5",NA,NA,NA,348,194
"14211546","CRYSTAL SPRINGS CREEK AT MOUTH AT PORTLAND, OR",45.4606747,-122.642872,"OR_WS_170900120103_02_104552","River/Stream","Year round","Willamette",2008-01-07,2012-05-21,"Cat5",582,359,258,NA,NA
"14211546","CRYSTAL SPRINGS CREEK AT MOUTH AT PORTLAND, OR",45.4606747,-122.642872,"OR_WS_170900120103_02_104552","River/Stream","Spawn","Willamette",2008-01-07,2012-12-18,"Cat5",NA,NA,NA,288,185
"14316495","BOULDER CREEK NEAR TOKETEE FALLS, OR",43.3034543,-122.5303237,"OR_WS_171003010801_02_105655","River/Stream","Year round","Umpqua",2008-01-07,2016-09-14,"Cat5",711,301,277,NA,NA
"14316495","BOULDER CREEK NEAR TOKETEE FALLS, OR",43.3034543,-122.5303237,"OR_WS_171003010801_02_105655","River/Stream","Spawn","Umpqua",2008-01-07,2016-06-15,"Cat5",NA,NA,NA,103,67
"420524121515200","ADY CANAL 0.25 MI BLW KLAMATH RIVER, NR WORDEN, OR",42.0898917,-121.8643639,"OR_WS_180102041202_05_107133","Canal Drainage","Year round","Klamath",2009-08-12,2010-10-18,"Cat5",89,89,85,NA,NA
"420732121501100","NORTH CANAL 0.9 MI BLW KLAMATH RIVER, NR WORDEN,OR",42.1255528,-121.8363667,"OR_WS_180102041202_05_107133","Canal Drainage","Year round","Klamath",2009-08-13,2010-10-20,"Cat5",95,95,117,NA,NA
"420853121505500","KLAMATH RIVER AT MILLER ISLAND BOAT RAMP, OR",42.1480556,-121.848611,"OR_WS_180102041202_05_107133","River/Stream","Year round","Klamath",2008-01-07,2016-07-28,"Cat5",769,261,248,NA,NA
"420853121505501","KLAMATH RIVER AT MILLER ISLAND BOAT RAMP-BOTTOM",42.1480556,-121.848611,"OR_WS_180102041202_05_107133","River/Stream","Year round","Klamath",2008-01-07,2017-12-31,"Cat5",682,251,274,NA,NA
"452718122474700","FANNO CREEK AT GREENWAY PARK, NEAR SW PEARSON CT",45.4551222,-122.7963056,"OR_WS_170900100502_02_104513","River/Stream","Year round","Willamette",2016-05-25,2017-11-28,"Cat5",194,194,143,NA,NA
"452718122474700","FANNO CREEK AT GREENWAY PARK, NEAR SW PEARSON CT",45.4551222,-122.7963056,"OR_WS_170900100502_02_104513","River/Stream","Spawn","Willamette",2017-01-01,2017-05-15,"Cat5",NA,NA,NA,17,17
"452727122474801","FANNO CREEK AT GREENWAY PARK NEAR TUCKERWOOD CRT",45.4576722,-122.7966556,"OR_WS_170900100502_02_104513","River/Stream","Year round","Willamette",2016-05-25,2017-11-28,"Cat5",183,183,170,NA,NA
"452727122474801","FANNO CREEK AT GREENWAY PARK NEAR TUCKERWOOD CRT",45.4576722,-122.7966556,"OR_WS_170900100502_02_104513","River/Stream","Spawn","Willamette",2017-01-01,2017-05-15,"Cat5",NA,NA,NA,12,12
"452738122474100","FANNO CREEK AT GREENWAY PARK, AT SW HALL BLVD",45.4606083,-122.7947806,"OR_WS_170900100502_02_104513","River/Stream","Year round","Willamette",2016-05-26,2017-11-28,"Cat5",189,189,177,NA,NA
"452738122474100","FANNO CREEK AT GREENWAY PARK, AT SW HALL BLVD",45.4606083,-122.7947806,"OR_WS_170900100502_02_104513","River/Stream","Spawn","Willamette",2017-01-01,2017-05-15,"Cat5",NA,NA,NA,12,12
"453250122494501","BRONSON CREEK ABOVE NW KAISER RD",45.5473472,-122.8291417,"OR_WS_170900100401_02_104506","River/Stream","Year round","Willamette",2016-05-26,2017-11-28,"Cat5",83,83,170,NA,NA
"453302122491600","BRONSON CR NEAR NW MEISNER DR AND NW HENNINGER LN",45.5504861,-122.821075,"OR_WS_170900100401_02_104506","River/Stream","Year round","Willamette",2016-07-19,2017-11-28,"Cat5",135,135,166,NA,NA
"453312122485800","BRONSON CREEK NEAR NW LAKEVIEW DR",45.5533417,-122.8162278,"OR_WS_170900100401_02_104506","River/Stream","Year round","Willamette",2016-05-26,2017-11-28,"Cat5",64,64,170,NA,NA
"CTWS-DogRiver","Dog River",45.466153,-121.566521,"OR_WS_170701050503_02_101998","River/Stream","Year round","Hood",2016-05-25,2017-12-31,"Cat2",0,0,182,NA,NA
