OBJECTID,AU_ID,AU_Name,AU_WBType,AU_UseCode,AU_LenMile,AU_AreaAcr,HUC12,AQWMS_NUM,AQWMS_TXT
797,OR_LK_1712000408_09_101361,<null>,390,9,2.66734301,1377.543103,1.712E+11,101361,101361
798,OR_LK_1712000408_09_101362,Devils Canyon,390,9,2.111271463,617.5051932,1.712E+11,101362,101362
799,OR_LK_1712000408_09_101363,<Null>,390,9,0.370494254,55.84606087,1.712E+11,101363,101363
800,OR_LK_1712000408_09_101364,<Null>,390,9,0.2917526,204.0670771,1.712E+11,101364,101364
801,OR_LK_1712000409_09_101365,Upper Big Stick Creek,390,9,2.930787359,419.196745,1.712E+11,101365,101365
802,OR_LK_1712000409_09_101366,<Null>,390,9,1.188047407,223.4770827,1.712E+11,101366,101366
803,OR_LK_1712000409_09_101367,<Null>,390,9,1.994377652,327.8709904,1.712E+11,101367,101367
804,OR_LK_1712000409_09_101368,Middle Big Stick Creek,390,9,0.714041845,63.14931577,1.712E+11,101368,101368
805,OR_LK_1712000410_09_101369,<Null>,390,9,0.843278406,148.4089902,1.712E+11,101369,101369
806,OR_LK_1712000410_09_101370,<Null>,390,9,0.630068838,576.6554214,1.712E+11,101370,101370
807,OR_LK_1712000410_09_101371,<Null>,390,9,0.272814601,86.14031073,1.712E+11,101371,101371
808,OR_LK_1712000410_09_101372,<Null>,390,9,0.520549069,64.75426558,1.712E+11,101372,101372
809,OR_LK_1712000410_09_101373,<Null>,390,9,0.700896156,89.35700163,1.712E+11,101373,101373
810,OR_LK_1712000410_09_101374,<Null>,390,9,0.087678204,83.29830761,1.712E+11,101374,101374
811,OR_LK_1712000410_09_101375,<Null>,390,9,0.399176855,120.6470991,1.712E+11,101375,101375
812,OR_LK_1712000410_09_101376,<Null>,390,9,0.510068336,51.20305765,1.712E+11,101376,101376
813,OR_LK_1712000410_09_101377,<Null>,390,9,0.213170363,133.6353443,1.712E+11,101377,101377
814,OR_LK_1712000410_09_101378,Angie Canyon,390,9,0.557733007,52.04129874,1.712E+11,101378,101378
815,OR_LK_1712000410_09_101417,,390,9,6.615277937,3463.429544,1.712E+11,101417,101417
816,OR_LK_1712000410_09_101418,<Null>,390,9,0.113241646,86.7884158,1.712E+11,101418,101418
817,OR_LK_1712000411_09_100963,Stinking Lake,390,9,0.345348108,211.4692167,1.712E+11,100963,100963
818,OR_LK_1712000411_09_100964,Fay Canyon Reservoir,390,9,0.819216852,56.92977495,1.712E+11,100964,100964
819,OR_LK_1712000411_09_100965,Moon Reservoir,390,9,8.075873971,724.5953024,1.712E+11,100965,100965
820,OR_LK_1712000411_09_100966,Derrick Lake,390,9,0.094462025,224.7401364,1.712E+11,100966,100966
821,OR_LK_1712000411_09_100967,,390,9,0.749471407,52.12627131,1.712E+11,100967,100967
822,OR_LK_1712000411_09_100968,,390,9,1.563513202,58.43677302,1.712E+11,100968,100968
823,OR_LK_1712000411_09_100969,,390,9,0.18616328,20.59188583,1.712E+11,100969,100969
824,OR_LK_1712000411_09_101379,<Null>,390,9,0.208531976,138.7695004,1.712E+11,101379,101379
825,OR_LK_1712000411_09_101380,<Null>,390,9,0.489582632,257.7824538,1.712E+11,101380,101380
826,OR_LK_1712000411_09_101381,<Null>,390,9,0.129120634,107.4698596,1.712E+11,101381,101381
827,OR_LK_1712000411_09_101419,<Null>,390,9,1.386737657,2680.249457,1.712E+11,101419,101419
828,OR_LK_1712000411_09_101420,<Null>,390,9,1.159881744,987.2483713,1.712E+11,101420,101420
829,OR_LK_1712000411_09_101421,<Null>,390,9,0.054377981,54.97687204,1.712E+11,101421,101421
830,OR_LK_1712000501_05_100975,Ward Lake,390,5,0.640205832,119.7884544,1.712E+11,100975,100975
831,OR_LK_1712000501_07_101423,<Null>,390,7,0.73497929,72.76585944,1.712E+11,101423,101423
832,OR_LK_1712000502_05_100978,Silver Creek Reservoir,390,5,1.915913228,41.23099169,1.712E+11,100978,100978
833,OR_LK_1712000502_05_100979,Thompson Reservoir,390,5,16.04366816,2159.167004,1.712E+11,100979,100979
834,OR_LK_1712000502_07_101424,<Null>,390,7,0.630159272,116.8685171,1.712E+11,101424,101424
835,OR_LK_1712000503_05_100983,Silver Lake,390,5,19.5945026,10451.44818,1.712E+11,100983,100983
836,OR_LK_1712000503_05_100984,Foster Lake,390,5,1.078655363,101.8817594,1.712E+11,100984,100984
837,OR_LK_1712000503_05_100985,Duncan Reservoir,390,5,0.627626522,39.62100496,1.712E+11,100985,100985
838,OR_LK_1712000504_07_101425,<Null>,390,7,1.141211627,432.2892492,1.712E+11,101425,101425
839,OR_LK_1712000507_05_100988,Bottomless Lake,390,5,0.436704084,123.5924936,1.712E+11,100988,100988
840,OR_LK_1712000507_05_100989,Sevan Lake,390,5,1.147412441,38.60390564,1.712E+11,100989,100989
841,OR_LK_1712000510_05_101003,Bull Lake,390,5,0.511086266,62.13775733,1.712E+11,101003,101003
842,OR_LK_1712000510_07_101426,<Null>,390,7,1.316508179,524.224098,1.712E+11,101426,101426
843,OR_LK_1712000511_05_101004,,390,5,0.840839115,104.5099038,1.712E+11,101004,101004
844,OR_LK_1712000511_05_101005,,390,5,0.519734622,57.21073723,1.712E+11,101005,101005
845,OR_LK_1712000511_05_101006,,390,5,0.53469928,27.71076798,1.712E+11,101006,101006
846,OR_LK_1712000511_05_101007,,390,5,0.454164974,95.95953986,1.712E+11,101007,101007
847,OR_LK_1712000511_05_101008,,390,5,0.260420935,33.74638018,1.712E+11,101008,101008
848,OR_LK_1712000511_05_101009,,390,5,0.379558515,106.7168486,1.712E+11,101009,101009
849,OR_LK_1712000511_05_101010,,390,5,0.197918132,20.63323885,1.712E+11,101010,101010
850,OR_LK_1712000511_05_101011,,390,5,0.360638249,30.1471698,1.712E+11,101011,101011
851,OR_LK_1712000511_05_101012,,390,5,0.349614506,33.66540992,1.712E+11,101012,101012
852,OR_LK_1712000511_05_101013,Dry Lake Waterhole,390,5,1.509268426,170.4379564,1.712E+11,101013,101013
853,OR_LK_1712000511_05_101014,,390,5,0.375556899,36.27957498,1.712E+11,101014,101014
854,OR_LK_1712000511_05_101015,,390,5,0.228240246,23.55452304,1.712E+11,101015,101015
855,OR_LK_1712000511_05_101016,,390,5,0.23249417,28.88011046,1.712E+11,101016,101016
856,OR_LK_1712000512_05_101026,,390,5,0.577156864,59.39778794,1.712E+11,101026,101026
857,OR_LK_1712000512_05_101027,Sammys Horse Pen Waterhole,390,5,0.219536936,22.38687803,1.712E+11,101027,101027
858,OR_LK_1712000512_05_101028,,390,5,0.672909614,120.4847985,1.712E+11,101028,101028
859,OR_LK_1712000513_05_101035,,390,5,0.299900421,26.75883482,1.712E+11,101035,101035
860,OR_LK_1712000513_05_101036,,390,5,0.302315257,25.36313925,1.712E+11,101036,101036
861,OR_LK_1712000514_05_101037,,390,5,0.127833581,24.15541182,1.712E+11,101037,101037
862,OR_LK_1712000514_05_101038,,390,5,0.581214225,71.38203958,1.712E+11,101038,101038
863,OR_LK_1712000514_05_101039,Rest Lake,390,5,1.682468505,80.4646387,1.712E+11,101039,101039
864,OR_LK_1712000514_05_101040,,390,5,0.903173854,103.3033864,1.712E+11,101040,101040
865,OR_LK_1712000514_05_101041,Jacks Lakes,390,5,0.493192441,25.14801536,1.712E+11,101041,101041
866,OR_LK_1712000514_05_101042,,390,5,0.38696511,20.28787728,1.712E+11,101042,101042
867,OR_LK_1712000514_05_101043,Loco Lake,390,5,1.199748114,112.7293416,1.712E+11,101043,101043
868,OR_LK_1712000514_05_101044,,390,5,0.395004955,27.63218976,1.712E+11,101044,101044
869,OR_LK_1712000514_05_101045,,390,5,0.727241968,50.65684017,1.712E+11,101045,101045
870,OR_LK_1712000514_05_101046,Ana River,390,5,0.588079761,21.66442704,1.712E+11,101046,101046
871,OR_LK_1712000514_05_101047,,390,5,0.348540639,27.66921851,1.712E+11,101047,101047
872,OR_LK_1712000514_05_101048,,390,5,0.671222455,74.63397029,1.712E+11,101048,101048
873,OR_LK_1712000514_05_101049,Schoolhouse Lake,390,5,1.213948375,94.19331257,1.712E+11,101049,101049
874,OR_LK_1712000514_05_101050,,390,5,0.253517831,21.87485855,1.712E+11,101050,101050
875,OR_LK_1712000514_05_101051,Withers Creek,390,5,0.930770426,27.30390278,1.712E+11,101051,101051
876,OR_LK_1712000514_05_101052,,390,5,0.297037938,22.74907605,1.712E+11,101052,101052
877,OR_LK_1712000514_05_101053,Ana River,390,5,2.582568411,72.77975233,1.712E+11,101053,101053
878,OR_LK_1712000514_07_101054,Summer Lake,390,7,48.55152551,31606.45003,1.712E+11,101054,101054
879,OR_LK_1712000514_07_101427,<Null>,390,7,6.686743213,1536.010178,1.712E+11,101427,101427
880,OR_LK_1712000514_07_101428,<Null>,390,7,0.369556745,98.88342829,1.712E+11,101428,101428
881,OR_LK_1712000514_07_101429,<Null>,390,7,0.026916175,55.97258017,1.712E+11,101429,101429
882,OR_LK_1712000515_05_101063,,390,5,0.242116221,26.24478568,1.712E+11,101063,101063
883,OR_LK_1712000515_05_101064,,390,5,0.740645876,85.86759094,1.712E+11,101064,101064
884,OR_LK_1712000515_05_101065,,390,5,0.59050223,65.3884411,1.712E+11,101065,101065
885,OR_LK_1712000515_05_101066,,390,5,0.917079153,109.8042591,1.712E+11,101066,101066
886,OR_LK_1712000515_05_101067,,390,5,0.449396889,37.79018717,1.712E+11,101067,101067
887,OR_LK_1712000515_05_101068,,390,5,0.436323939,44.93610471,1.712E+11,101068,101068
888,OR_LK_1712000515_05_101069,,390,5,0.392332397,30.54979766,1.712E+11,101069,101069
889,OR_LK_1712000515_05_101070,,390,5,0.56361905,160.1406738,1.712E+11,101070,101070
890,OR_LK_1712000515_05_101071,,390,5,0.520826408,57.6488526,1.712E+11,101071,101071
891,OR_LK_1712000515_05_101072,,390,5,0.315740137,26.54613664,1.712E+11,101072,101072
892,OR_LK_1712000515_05_101073,,390,5,0.616417896,63.65540479,1.712E+11,101073,101073
893,OR_LK_1712000515_05_101074,Benjamin Lake,390,5,2.668890784,387.5114742,1.712E+11,101074,101074
894,OR_LK_1712000515_05_101075,,390,5,0.409968762,95.94340138,1.712E+11,101075,101075
895,OR_LK_1712000515_07_101430,<Null>,390,7,0.474471453,157.6125168,1.712E+11,101430,101430
896,OR_LK_1712000515_07_101431,<Null>,390,7,5.316884732,652.370481,1.712E+11,101431,101431
897,OR_LK_1712000516_05_101087,,390,5,0.165693058,21.45808726,1.712E+11,101087,101087
898,OR_LK_1712000516_05_101088,,390,5,0.29871899,44.64603564,1.712E+11,101088,101088
899,OR_LK_1712000517_05_101091,,390,5,0.496119333,35.03839955,1.712E+11,101091,101091
900,OR_LK_1712000517_05_101092,,390,5,0.803563462,76.15211627,1.712E+11,101092,101092
901,OR_LK_1712000517_05_101093,,390,5,0.685659117,192.0221926,1.712E+11,101093,101093
902,OR_LK_1712000517_07_101432,Alkali Lake,390,7,18.69363788,3476.000733,1.712E+11,101432,101432
903,OR_LK_1712000518_05_101096,,390,5,1.435132066,155.5464094,1.712E+11,101096,101096
904,OR_LK_1712000519_05_101101,Cox Grove Lake,390,5,0.0281688,46.18376255,1.712E+11,101101,101101
905,OR_LK_1712000519_05_101102,,390,5,0.139103073,21.84990115,1.712E+11,101102,101102
906,OR_LK_1712000519_05_101103,Large Lake,390,5,1.660227152,210.3404539,1.712E+11,101103,101103
907,OR_LK_1712000601_05_101114,Campbell Lake,390,5,0.309759381,22.22677661,1.712E+11,101114,101114
908,OR_LK_1712000604_05_101115,,390,5,0.17106054,86.00272575,1.712E+11,101115,101115
909,OR_LK_1712000604_05_101116,Mill Lake,390,5,0.425532043,84.48006517,1.712E+11,101116,101116
910,OR_LK_1712000605_05_101120,,390,5,0.29107219,22.04078455,1.712E+11,101120,101120
911,OR_LK_1712000605_05_101121,,390,5,0.388247181,29.29273846,1.712E+11,101121,101121
912,OR_LK_1712000605_07_101122,Lake Abert,390,7,78.31464158,44750.83719,1.712E+11,101122,101122
913,OR_LK_1712000606_05_101123,,390,5,0.677498378,55.79007738,1.712E+11,101123,101123
914,OR_LK_1712000606_05_101124,,390,5,0.274270496,24.69093362,1.712E+11,101124,101124
915,OR_LK_1712000606_05_101125,,390,5,0.217546192,23.56416662,1.712E+11,101125,101125
916,OR_LK_1712000606_05_101126,,390,5,1.012414377,43.24092715,1.712E+11,101126,101126
917,OR_LK_1712000606_05_101127,,390,5,0.460581661,49.3477048,1.712E+11,101127,101127
918,OR_LK_1712000701_05_101128,Lucky Reservoir,390,5,0.78649855,28.40636515,1.712E+11,101128,101128
919,OR_LK_1712000701_05_101129,Juniper Lake,390,5,0.638866194,70.06230638,1.712E+11,101129,101129
920,OR_LK_1712000701_05_101130,Big Reservoir,390,5,0.668826112,40.98069635,1.712E+11,101130,101130
921,OR_LK_1712000701_07_101131,Big Lake,390,7,2.409402634,2324.216824,1.712E+11,101131,101131
922,OR_LK_1712000702_05_101132,Coleman Lake,390,5,5.905979101,1326.68254,1.712E+11,101132,101132
923,OR_LK_1712000702_07_101433,<Null>,390,7,1.105661267,329.5379945,1.712E+11,101433,101433
924,OR_LK_1712000703_05_101133,Crump Reservoir,390,5,0.47444721,42.39321718,1.712E+11,101133,101133
925,OR_LK_1712000703_05_101134,Flynn Reservoir,390,5,0.508808835,45.33815613,1.712E+11,101134,101134
926,OR_LK_1712000704_05_101135,Snyder Creek,390,5,1.172419143,79.67534086,1.712E+11,101135,101135
927,OR_LK_1712000704_05_101136,Dent Creek,390,5,0.251219943,29.94197139,1.712E+11,101136,101136
928,OR_LK_1712000704_05_101137,Fitzgerald Reservoir,390,5,0.387091375,35.95997704,1.712E+11,101137,101137
929,OR_LK_1712000704_05_101138,Colvin Lake,390,5,0.437277123,42.99533308,1.712E+11,101138,101138
930,OR_LK_1712000704_05_101139,Luce Reservoir,390,5,0.234785266,49.94203974,1.712E+11,101139,101139
931,OR_LK_1712000705_05_101141,Fish Lake,390,5,1.268675143,119.6875694,1.712E+11,101141,101141
932,OR_LK_1712000705_05_101142,Robinson Lake,390,5,0.515562724,38.35647707,1.712E+11,101142,101142
933,OR_LK_1712000705_05_101143,Pelican Lake,390,5,1.153147703,187.6015985,1.712E+11,101143,101143
934,OR_LK_1712000705_05_101144,Twentymile Slough,390,5,3.090737853,419.0351032,1.712E+11,101144,101144
935,OR_LK_1712000705_05_101145,Calderwood Reservoir,390,5,0.859674248,99.75240466,1.712E+11,101145,101145
936,OR_LK_1712000705_05_101146,Deep Creek,390,5,2.135066636,28.02972869,1.712E+11,101146,101146
937,OR_LK_1712000705_05_101147,Greaser Reservoir,390,5,4.080495528,52.80903268,1.712E+11,101147,101147
938,OR_LK_1712000705_05_101148,Hart Lake,390,5,16.64694298,7208.985168,1.712E+11,101148,101148
939,OR_LK_1712000705_05_101149,Greaser Lake,390,5,2.070090914,462.6569214,1.712E+11,101149,101149
940,OR_LK_1712000705_05_101150,Priday Reservoir,390,5,0.964140898,166.5195002,1.712E+11,101150,101150
941,OR_LK_1712000705_05_101151,Horsehead Lake,390,5,1.812365773,148.7589953,1.712E+11,101151,101151
942,OR_LK_1712000705_05_101152,Crump Lake,390,5,15.63047772,8480.507062,1.712E+11,101152,101152
943,OR_LK_1712000705_05_101153,,390,5,0.590541816,50.78631295,1.712E+11,101153,101153
944,OR_LK_1712000705_05_101154,Fisher Lake,390,5,0.749772325,296.4499485,1.712E+11,101154,101154
945,OR_LK_1712000705_05_101155,Wool Lake,390,5,1.645765489,435.876793,1.712E+11,101155,101155
946,OR_LK_1712000705_05_101156,Mud Lake Reservoir,390,5,1.237728012,135.2276106,1.712E+11,101156,101156
947,OR_LK_1712000705_05_101157,Mud Lake,390,5,1.673780454,339.2373414,1.712E+11,101157,101157
948,OR_LK_1712000705_05_101158,Greaser Reservoir,390,5,4.738349765,65.01204801,1.712E+11,101158,101158
949,OR_LK_1712000705_05_101159,May Lake,390,5,0.997912946,123.2572346,1.712E+11,101159,101159
950,OR_LK_1712000705_05_101160,,390,5,1.313482639,76.38921574,1.712E+11,101160,101160
951,OR_LK_1712000705_05_101161,,390,5,0.280428187,21.488348,1.712E+11,101161,101161
952,OR_LK_1712000705_07_101434,<Null>,390,7,0.949085844,53.94177893,1.712E+11,101434,101434
953,OR_LK_1712000706_05_101177,Twin Lakes,390,5,0.34061949,41.9149964,1.712E+11,101177,101177
954,OR_LK_1712000706_05_101178,Dog Lake,390,5,0.084717547,41.30750636,1.712E+11,101178,101178
955,OR_LK_1712000706_05_101179,Skookum Lake,390,5,0.106694859,73.89608614,1.712E+11,101179,101179
956,OR_LK_1712000706_05_101180,Paddys Lake,390,5,0.432087828,21.64381692,1.712E+11,101180,101180
957,OR_LK_1712000706_05_101181,Foley Lake,390,5,0.199957306,21.38190964,1.712E+11,101181,101181
958,OR_LK_1712000706_05_101182,Feather Bed Lake,390,5,0.230947666,43.74497117,1.712E+11,101182,101182
959,OR_LK_1712000706_05_101183,,390,5,0.682240112,47.16291082,1.712E+11,101183,101183
960,OR_LK_1712000706_05_101184,Binkey Lake,390,5,0.680184883,67.33810621,1.712E+11,101184,101184
961,OR_LK_1712000706_05_101185,,390,5,0.764039336,47.31151856,1.712E+11,101185,101185
962,OR_LK_1712000706_07_101435,<Null>,390,7,0.929885096,124.1162328,1.712E+11,101435,101435
963,OR_LK_1712000706_07_101436,<Null>,390,7,0.458593341,103.4303451,1.712E+11,101436,101436
964,OR_LK_1712000706_07_101437,<Null>,390,7,0.447720174,59.37220212,1.712E+11,101437,101437
965,OR_LK_1712000708_05_101187,Anderson Lake,390,5,1.227361729,432.5073494,1.712E+11,101187,101187
966,OR_LK_1712000708_05_101188,Bluejoint Lake,390,5,4.968110155,6466.642002,1.712E+11,101188,101188
967,OR_LK_1712000708_05_101189,,390,5,0.542455329,37.18207611,1.712E+11,101189,101189
968,OR_LK_1712000708_05_101190,Swamp Lake,390,5,2.864974478,921.9406885,1.712E+11,101190,101190
969,OR_LK_1712000708_05_101191,Flagstaff Lake,390,5,2.570557553,3634.674968,1.712E+11,101191,101191
970,OR_LK_1712000708_05_101192,Turpin Lake,390,5,2.174329895,209.5332253,1.712E+11,101192,101192
971,OR_LK_1712000708_05_101193,,390,5,0.551463758,63.88739542,1.712E+11,101193,101193
972,OR_LK_1712000708_05_101194,,390,5,1.247898298,93.40475314,1.712E+11,101194,101194
973,OR_LK_1712000708_05_101195,,390,5,0.781355413,26.94648165,1.712E+11,101195,101195
974,OR_LK_1712000708_05_101196,,390,5,0.992770895,34.44633552,1.712E+11,101196,101196
975,OR_LK_1712000708_05_101197,,390,5,1.711911282,54.6764559,1.712E+11,101197,101197
976,OR_LK_1712000708_05_101198,,390,5,0.959259781,49.78805737,1.712E+11,101198,101198
977,OR_LK_1712000708_05_101199,Mugwump Lake,390,5,1.045307265,200.2575092,1.712E+11,101199,101199
978,OR_LK_1712000708_05_101200,,390,5,0.486854852,32.47515356,1.712E+11,101200,101200
979,OR_LK_1712000708_05_101201,,390,5,5.795858374,364.121775,1.712E+11,101201,101201
980,OR_LK_1712000708_05_101202,,390,5,11.88742503,557.3292123,1.712E+11,101202,101202
981,OR_LK_1712000708_05_101203,,390,5,1.813676018,149.6992582,1.712E+11,101203,101203
982,OR_LK_1712000708_05_101204,,390,5,2.216925447,68.97311226,1.712E+11,101204,101204
983,OR_LK_1712000708_05_101205,,390,5,0.988765903,23.72534838,1.712E+11,101205,101205
984,OR_LK_1712000708_05_101206,,390,5,0.696588411,29.27017276,1.712E+11,101206,101206
985,OR_LK_1712000708_05_101207,,390,5,0.570265802,21.61715596,1.712E+11,101207,101207
986,OR_LK_1712000708_05_101208,,390,5,0.607432018,42.89812263,1.712E+11,101208,101208
987,OR_LK_1712000708_05_101209,,390,5,0.476792197,26.76585945,1.712E+11,101209,101209
988,OR_LK_1712000708_05_101210,,390,5,0.883749438,52.75093587,1.712E+11,101210,101210
989,OR_LK_1712000708_05_101211,,390,5,1.512597415,40.9238329,1.712E+11,101211,101211
990,OR_LK_1712000708_05_101212,,390,5,0.922530846,207.7359573,1.712E+11,101212,101212
991,OR_LK_1712000708_05_101213,,390,5,1.379438153,27.18322941,1.712E+11,101213,101213
992,OR_LK_1712000708_05_101214,,390,5,0.435621178,31.17019104,1.712E+11,101214,101214
993,OR_LK_1712000708_05_101215,,390,5,0.360742511,27.00509733,1.712E+11,101215,101215
994,OR_LK_1712000708_05_101216,,390,5,0.150788236,23.341452,1.712E+11,101216,101216
995,OR_LK_1712000708_05_101217,,390,5,0.818368116,99.98732499,1.712E+11,101217,101217
996,OR_LK_1712000708_05_101218,,390,5,0.690875662,24.35841304,1.712E+11,101218,101218
997,OR_LK_1712000708_05_101219,Upper Campbell Lake,390,5,4.693140333,979.6003554,1.712E+11,101219,101219
998,OR_LK_1712000708_05_101220,,390,5,0.424154681,28.89442054,1.712E+11,101220,101220
999,OR_LK_1712000708_05_101221,,390,5,1.284703039,48.40798777,1.712E+11,101221,101221
1000,OR_LK_1712000708_05_101222,Vinyard Lake,390,5,0.298958912,23.3173296,1.712E+11,101222,101222
1001,OR_LK_1712000708_05_101223,,390,5,1.52953314,21.17022783,1.712E+11,101223,101223
1002,OR_LK_1712000708_05_101224,,390,5,0.591381704,79.26996054,1.712E+11,101224,101224
1003,OR_LK_1712000708_05_101225,Stone Corral Lake,390,5,3.501995733,976.5684883,1.712E+11,101225,101225
1004,OR_LK_1712000708_05_101226,,390,5,1.017348621,32.39875671,1.712E+11,101226,101226
1005,OR_LK_1712000708_05_101227,,390,5,0.036745768,290.2837794,1.712E+11,101227,101227
1006,OR_LK_1712000708_05_101228,Campbell Lake,390,5,5.50310019,2291.135541,1.712E+11,101228,101228
1007,OR_LK_1712000708_05_101229,,390,5,1.860417176,97.16204979,1.712E+11,101229,101229
1008,OR_LK_1712000708_05_101230,,390,5,0.411552355,20.45626642,1.712E+11,101230,101230
1009,OR_LK_1712000708_05_101231,,390,5,0.900400822,59.0779265,1.712E+11,101231,101231
1010,OR_LK_1712000708_05_101232,,390,5,0.40757231,46.0299409,1.712E+11,101232,101232
1011,OR_LK_1712000708_05_101233,,390,5,1.285290344,39.0226528,1.712E+11,101233,101233
1012,OR_LK_1712000708_05_101234,,390,5,0.431679691,30.68594751,1.712E+11,101234,101234
1013,OR_LK_1712000708_05_101235,,390,5,0.977096151,89.12964442,1.712E+11,101235,101235
1014,OR_LK_1712000708_07_101438,<Null>,390,7,0.816449157,111.0801419,1.712E+11,101438,101438
1015,OR_LK_1712000802_09_101244,,390,9,0.757264743,55.86524638,1.712E+11,101244,101244
1016,OR_LK_1712000802_09_101245,,390,9,0.493172996,67.69977374,1.712E+11,101245,101245
